living_population_id,date_id,admin_dong_code,total_living_population,age_20_40_population,age_60_plus_population,age_20_40_ratio,age_60_plus_ratio,morning_living_population,afternoon_living_population,daytime_living_population,morning_score,afternoon_score
20260130_11380625,20260130,11380625,972169.766,330023.8492,236919.5809,0.339471,0.243702,196816.8009,248674.4811,445491.282,0.441797,0.558203
20260130_11380631,20260130,11380631,475786.3989,165842.329,118128.4407,0.348565,0.24828,95992.6598,114609.5812,210602.24099999998,0.455801,0.544199
20260130_11380632,20260130,11380632,327043.5967,110801.7125,87167.6789,0.338798,0.266532,68776.3725,74666.7409,143443.1134,0.479468,0.520532
20260130_11380640,20260130,11380640,295159.2484,109450.6103,70228.0704,0.370819,0.237933,63721.1628,74712.1462,138433.309,0.460302,0.539698
20260130_11380650,20260130,11380650,361844.1644,150024.8328,69760.8403,0.414612,0.192792,76956.75200000001,94395.5955,171352.3475,0.449114,0.550886
20260130_11380690,20260130,11380690,1329362.0508,396247.721,291562.3664,0.298074,0.219325,278243.7129,361057.0296,639300.7424999999,0.435231,0.564769
20260130_11410520,20260130,11410520,327323.3369,111399.5237,80077.6816,0.340335,0.244644,68939.8348,83067.7434,152007.5782,0.453529,0.546471
20260130_11410555,20260130,11410555,1495169.384,713959.2983,201758.9272,0.477511,0.134941,334229.0781,577817.2535,912046.3315999999,0.366461,0.633539
20260130_11410565,20260130,11410565,885286.2826,407889.9477,151451.3605,0.460744,0.171076,209576.6236,337285.5147,546862.1383,0.383235,0.616765
20260130_11410585,20260130,11410585,1260208.5886,800046.8893,138859.1246,0.634853,0.110187,269795.37069999997,459765.62700000004,729560.9977,0.369805,0.630195
20260130_11410615,20260130,11410615,891862.1326,422375.9666,157570.3724,0.473589,0.176676,196290.4028,253043.89370000002,449334.29650000005,0.436847,0.563153
20260130_11410620,20260130,11410620,521516.3431,170599.6727,145102.1931,0.327122,0.278231,109273.4854,131059.77949999999,240333.2649,0.454675,0.545325
20260130_11410640,20260130,11410640,336110.7657,108349.4388,98933.3647,0.322362,0.294348,69066.103,88712.6444,157778.7474,0.43774,0.56226
20260130_11410655,20260130,11410655,263741.2723,87489.2022,69888.75289999999,0.331724,0.26499,52612.3949,61450.327600000004,114062.7225,0.461258,0.538742
20260130_11410660,20260130,11410660,353274.4782,117964.5887,96570.228,0.333918,0.273357,72315.5011,82064.6401,154380.1412,0.468425,0.531575
20260130_11410685,20260130,11410685,484534.55,171262.6742,127223.71370000001,0.353458,0.262569,101047.7946,121726.5224,222774.31699999998,0.453588,0.546412
20260130_11410690,20260130,11410690,245662.2705,76196.4284,41870.7524,0.310167,0.17044,51102.9215,69113.1753,120216.0968,0.425092,0.574908
20260130_11410700,20260130,11410700,515332.41229999997,206260.8978,104351.1127,0.400248,0.202493,105609.5595,139845.04450000002,245454.60400000002,0.430261,0.569739
20260130_11410710,20260130,11410710,327759.5796,98195.11600000001,69065.00259999999,0.299595,0.210718,67622.5965,78266.9443,145889.54080000002,0.463519,0.536481
20260130_11410720,20260130,11410720,615326.0599,224902.0839,145573.1395,0.365501,0.236579,123107.2675,157173.5957,280280.8632,0.439228,0.560772
20260130_11440555,20260130,11440555,731169.6011,291246.894,126812.0429,0.39833,0.173437,158287.0706,213365.1458,371652.21640000003,0.425901,0.574099
20260130_11440565,20260130,11440565,829814.5605,347413.1886,163055.047,0.418664,0.196496,175347.7771,225482.6689,400830.446,0.437461,0.562539
20260130_11440585,20260130,11440585,407570.496,176586.924,82180.4902,0.433267,0.201635,82923.4787,128970.8637,211894.34240000002,0.391344,0.608656
20260130_11440590,20260130,11440590,586952.6592,228866.3347,98680.5926,0.389923,0.168124,120383.499,180872.5261,301256.02509999997,0.399605,0.600395
20260130_11440600,20260130,11440600,558095.4189,287538.3666,79356.7295,0.515214,0.142192,113871.2942,188328.3278,302199.622,0.376808,0.623192
20260130_11440610,20260130,11440610,445786.9141,178647.7129,71227.8177,0.400747,0.15978,90609.081,121780.5099,212389.5909,0.426617,0.573383
20260130_11440630,20260130,11440630,376083.1596,145276.8452,71976.7924,0.386289,0.191385,78117.7582,102295.6086,180413.36680000002,0.432993,0.567007
20260130_11440655,20260130,11440655,616269.9358,301583.8495,95713.2428,0.48937,0.155311,123928.657,172119.0831,296047.7401,0.41861,0.58139
20260130_11440660,20260130,11440660,1767370.0643,1095764.1909,171664.8373,0.619997,0.09713,290777.0573,676232.6354,967009.6927,0.300697,0.699303
20260130_11440680,20260130,11440680,448871.0397,251707.96540000002,62936.8472,0.560758,0.140211,86837.8054,149076.6996,235914.505,0.36809,0.63191
20260130_11440690,20260130,11440690,469868.9978,232470.0134,85941.5895,0.494755,0.182905,93217.2944,123112.5939,216329.8883,0.430903,0.569097
20260130_11440700,20260130,11440700,354370.836,143148.4895,72903.8939,0.403951,0.205728,72620.0351,91347.4237,163967.4588,0.442893,0.557107
20260130_11440710,20260130,11440710,404213.7288,223930.23450000002,60223.0597,0.55399,0.148988,74496.1521,117801.4725,192297.6246,0.3874,0.6126
20260130_11440720,20260130,11440720,489091.1434,219738.4463,80393.7424,0.449279,0.164374,103041.0804,134733.945,237775.0254,0.433355,0.566645
20260130_11440730,20260130,11440730,757201.0777,325222.4029,144538.07809999998,0.429506,0.190885,161205.0024,196584.9067,357789.9091,0.450558,0.549442
20260130_11440740,20260130,11440740,1261101.8304,573609.0702,168630.8642,0.454848,0.133717,286751.96739999996,453716.0847,740468.0521,0.387258,0.612742
20260130_11470510,20260130,11470510,999767.3115000001,307999.146,154517.5226,0.308071,0.154553,199783.20260000002,338676.8562,538460.0588,0.371027,0.628973
20260130_11470520,20260130,11470520,482430.7443,188587.2443,104461.2044,0.390911,0.216531,100448.6363,111407.38,211856.01630000002,0.474136,0.525864
20260130_11470530,20260130,11470530,452197.4776,169015.2013,111346.8064,0.373764,0.246235,91986.3971,118289.9507,210276.3478,0.437455,0.562545
20260130_11470540,20260130,11470540,422506.035,132332.9876,83029.3456,0.31321,0.196516,86678.1242,103666.268,190344.3922,0.455375,0.544625
20260130_11470550,20260130,11470550,1019779.0642,261560.7905,173339.5089,0.256488,0.169978,206487.75089999998,284896.1111,491383.86199999996,0.420217,0.579783
20260130_11470560,20260130,11470560,333528.7791,108840.3074,94878.7699,0.32633,0.28447,67554.6852,85148.6042,152703.2894,0.442392,0.557608
20260130_11470570,20260130,11470570,292754.3058,92699.3124,70613.5422,0.316645,0.241204,60575.4674,77437.4869,138012.9543,0.438911,0.561089
20260130_11470580,20260130,11470580,289314.2391,98007.772,76019.9474,0.338759,0.262759,61287.4458,78960.4884,140247.93420000002,0.436994,0.563006
20260130_11470590,20260130,11470590,268216.8979,74724.4247,66111.6051,0.278597,0.246486,54222.841100000005,66669.3373,120892.1784,0.448522,0.551478
20260130_11470600,20260130,11470600,254330.7093,86075.5327,63534.2521,0.338439,0.24981,52880.164300000004,64540.572100000005,117420.73640000001,0.450348,0.549652
20260130_11470610,20260130,11470610,81839.5928,26570.1189,21652.1366,0.324661,0.264568,17140.3789,24857.3039,41997.682799999995,0.408127,0.591873
20260130_11470611,20260130,11470611,337827.8534,104464.18029999999,99513.88249999999,0.309223,0.29457,70637.9577,86316.3716,156954.32929999998,0.450054,0.549946
20260130_11470620,20260130,11470620,389204.5985,107792.4987,74042.9788,0.276956,0.190242,79972.1967,106657.8712,186630.0679,0.428506,0.571494
20260130_11470630,20260130,11470630,338824.6853,89526.1776,62608.888399999996,0.264226,0.184783,69385.3435,88739.72,158125.0635,0.4388,0.5612
20260130_11470640,20260130,11470640,917025.3546,278818.2194,214454.5502,0.304046,0.233859,192572.1337,223313.9275,415886.0612,0.463041,0.536959
20260130_11470650,20260130,11470650,808984.0112000001,291399.3799,177047.5021,0.360204,0.218852,167319.2609,212458.5065,379777.7674,0.440572,0.559428
20260130_11470670,20260130,11470670,445666.5579,117341.9685,86563.2948,0.263295,0.194233,90914.1605,124376.9794,215291.1399,0.422285,0.577715
20260130_11470680,20260130,11470680,472429.5602,121066.2019,113175.7804,0.256263,0.239561,95184.3226,129081.5832,224265.9058,0.424426,0.575574
20260130_11500510,20260130,11500510,726009.7109,285299.8139,121767.8888,0.39297,0.167722,150330.8889,184799.839,335130.7279,0.448574,0.551426
20260130_11500520,20260130,11500520,451684.7061,222374.3139,85220.7046,0.492322,0.188673,93977.5139,124866.2366,218843.75050000002,0.429427,0.570573
20260130_11500530,20260130,11500530,365492.6157,149627.5942,79501.151,0.409386,0.217518,77613.417,86921.9711,164535.38809999998,0.471713,0.528287
20260130_11500535,20260130,11500535,896770.4124,365731.8342,214967.0493,0.407832,0.239712,187073.98369999998,279491.0912,466565.0749,0.40096,0.59904
20260130_11500540,20260130,11500540,1077108.3001,467378.1699,237834.1282,0.433919,0.220808,216632.8531,286742.5878,503375.4409,0.43036,0.56964
20260130_11500550,20260130,11500550,314523.5843,108227.3374,75189.4562,0.344099,0.239058,63875.026,79392.4026,143267.42859999998,0.445845,0.554155
20260130_11500560,20260130,11500560,434597.0705,155408.8088,108638.3659,0.357593,0.249975,85445.0555,112897.1935,198342.249,0.430796,0.569204
20260130_11500570,20260130,11500570,327208.2338,113678.4233,76755.0268,0.347419,0.234575,68288.9839,81035.9933,149324.97720000002,0.457318,0.542682
20260130_11500590,20260130,11500590,635513.9133,256871.3687,133693.1966,0.404195,0.21037,132735.0412,145490.13520000002,278225.1764,0.477078,0.522922
20260130_11500591,20260130,11500591,485836.7229,212264.3713,103074.1098,0.436905,0.212158,102089.44870000001,127264.0067,229353.4554,0.445118,0.554882
20260130_11500593,20260130,11500593,1126795.0632,440351.75580000004,204609.089,0.3908,0.181585,229311.43910000002,328577.8764,557889.3155,0.411034,0.588966
20260130_11500603,20260130,11500603,1145249.2186,620637.7979,150149.9903,0.541924,0.131107,259794.4906,439778.61,699573.1006,0.371361,0.628639
20260130_11500604,20260130,11500604,332235.3708,124855.1613,110642.0238,0.375803,0.333023,74555.2405,102086.3749,176641.6154,0.422071,0.577929
20260130_11500605,20260130,11500605,292511.2092,131181.324,75197.9797,0.448466,0.257077,64236.0477,83754.4978,147990.5455,0.434055,0.565945
20260130_11500611,20260130,11500611,763567.4098,245536.9032,142615.1078,0.321565,0.186775,166699.1954,226591.9326,393291.128,0.423857,0.576143
20260130_11500615,20260130,11500615,882263.8130000001,323056.5051,166724.5007,0.366168,0.188974,185544.8379,246820.4519,432365.2898,0.429139,0.570861
20260130_11500620,20260130,11500620,906759.8807,350422.4108,149176.2492,0.386456,0.164516,205526.7604,281727.13690000004,487253.89730000007,0.421806,0.578194
20260130_11500630,20260130,11500630,847904.5331,298524.1054,180943.6249,0.352073,0.213401,178588.30550000002,241640.132,420228.4375,0.424979,0.575021
20260130_11500640,20260130,11500640,626202.1056,266716.6297,128835.5942,0.425927,0.205741,135839.3867,202634.2888,338473.6755,0.401329,0.598671
20260130_11500641,20260130,11500641,319620.5175,109208.88889999999,87947.2553,0.341683,0.275161,67501.9979,83681.0627,151183.0606,0.446492,0.553508
20260130_11530510,20260130,11530510,747344.6706,287292.0066,129848.7968,0.384417,0.173747,157398.0697,219726.3128,377124.3825,0.417364,0.582636
20260130_11530520,20260130,11530520,357854.5074,124272.5161,66644.255,0.347271,0.186233,76535.6602,90573.7046,167109.36479999998,0.457997,0.542003
20260130_11530530,20260130,11530530,807372.2027,301282.3328,197658.6846,0.373164,0.244817,181494.5877,254721.8941,436216.4818,0.416065,0.583935
20260130_11530540,20260130,11530540,1141970.7766,612170.4384,166803.5232,0.536065,0.146066,253872.8454,464079.7947,717952.6401,0.353607,0.646393
20260130_11530550,20260130,11530550,410676.1645,146067.6136,108998.4983,0.355676,0.265412,83266.1967,111604.89910000001,194871.0958,0.427289,0.572711
20260130_11530560,20260130,11530560,788451.3117,348322.5464,162621.1509,0.441781,0.206254,162952.3421,237427.918,400380.2601,0.406994,0.593006
20260130_11530595,20260130,11530595,266850.5213,140352.3464,47224.0107,0.525959,0.176968,57796.672300000006,78975.2961,136771.9684,0.422577,0.577423
20260130_11530720,20260130,11530720,552436.1505,199461.5983,130582.0715,0.361058,0.236375,112839.1905,154160.6205,266999.811,0.422619,0.577381
20260130_11530730,20260130,11530730,352496.3019,105559.4012,89515.1321,0.299462,0.253946,72500.9095,84583.4938,157084.4033,0.461541,0.538459
20260130_11530740,20260130,11530740,632036.5872,222759.3102,166071.196,0.352447,0.262756,130282.84270000001,154658.9795,284941.8222,0.457226,0.542774
20260130_11530750,20260130,11530750,521814.89519999997,190170.3326,135226.34530000002,0.36444,0.259146,103845.8628,123055.2058,226901.0686,0.45767,0.54233
20260130_11530760,20260130,11530760,447045.7965,145904.997,108615.4691,0.326376,0.242963,86282.3121,117863.0193,204145.3314,0.422651,0.577349
20260130_11530770,20260130,11530770,432483.321,179327.0798,101649.2731,0.414645,0.235036,85301.8926,109539.2691,194841.1617,0.437802,0.562198
20260130_11530780,20260130,11530780,1170691.2721,369668.0459,242781.5399,0.315769,0.207383,243550.6238,297109.2695,540659.8933,0.450469,0.549531
20260130_11530790,20260130,11530790,434727.8432,134688.0119,111693.8874,0.309821,0.256928,93048.3656,106221.0857,199269.45130000002,0.466947,0.533053
20260130_11545510,20260130,11545510,1638273.2828,984652.6889000001,176117.7768,0.601031,0.107502,386093.1057,724133.6947,1110226.8004,0.347761,0.652239
20260130_11545610,20260130,11545610,972742.5525,463131.9098,181411.6098,0.476109,0.186495,207381.7201,275108.1787,482489.89879999997,0.429816,0.570184
20260130_11545620,20260130,11545620,280699.8382,105282.1787,71602.1204,0.37507,0.255084,57054.2785,68009.8051,125064.0836,0.4562,0.5438
20260130_11545630,20260130,11545630,378115.6,141461.9774,101681.6539,0.374124,0.268917,77447.4172,95726.0997,173173.5169,0.447224,0.552776
20260130_11545640,20260130,11545640,263879.3511,95269.7003,72642.0492,0.361035,0.275285,52847.9182,64965.8502,117813.7684,0.448572,0.551428
20260130_11545670,20260130,11545670,603255.014,222148.6674,143211.5028,0.36825,0.237398,120145.1871,171656.0433,291801.2304,0.411736,0.588264
20260130_11545680,20260130,11545680,337168.5281,92251.7644,88776.5381,0.273607,0.2633,69686.9486,81444.7242,151131.6728,0.461101,0.538899
20260130_11545690,20260130,11545690,223668.2707,74456.134,61674.4716,0.332886,0.275741,49383.3385,64125.0084,113508.3469,0.435063,0.564937
20260130_11545700,20260130,11545700,230270.3836,69675.4625,65533.828799999996,0.302581,0.284595,48361.8069,51829.6475,100191.4544,0.482694,0.517306
20260130_11545710,20260130,11545710,251515.9424,78478.3786,68407.0567,0.312021,0.271979,50017.2426,65812.3463,115829.5889,0.431817,0.568183
20260130_11560515,20260130,11560515,450105.6274,198901.8801,101339.8985,0.4419,0.225147,88542.1364,119455.96100000001,207998.09740000003,0.425687,0.574313
20260130_11560535,20260130,11560535,1390045.1564,726469.2868,215301.2532,0.522623,0.154888,286217.569,531232.7346,817450.3036,0.350135,0.649865
20260130_11560540,20260130,11560540,2656195.4471,1397605.6955000001,325750.9356,0.526168,0.122638,645885.5342,1216833.7841,1862719.3183,0.346743,0.653257
20260130_11560550,20260130,11560550,629027.7274,308868.9342,113191.1799,0.491026,0.179946,132283.9052,214058.7299,346342.6351,0.381945,0.618055
20260130_11560560,20260130,11560560,1103071.4174,540547.3848,173618.8414,0.490038,0.157396,231668.1531,284220.284,515888.4371,0.449066,0.550934
20260130_11560585,20260130,11560585,344752.7997,137678.1979,81614.4572,0.399353,0.236733,71158.32459999999,81381.01819999999,152539.34279999998,0.466492,0.533508
20260130_11560605,20260130,11560605,893597.6428,382102.0952,156603.8763,0.4276,0.175251,191950.683,309731.5672,501682.2502,0.382614,0.617386
20260130_11560610,20260130,11560610,454115.8096,213392.59480000002,70372.9856,0.469908,0.154967,99294.7869,137131.4201,236426.207,0.419982,0.580018
20260130_11560620,20260130,11560620,613743.9015,311002.7174,88864.3559,0.50673,0.144791,138504.7054,206550.016,345054.72140000004,0.401399,0.598601
20260130_11560630,20260130,11560630,431387.3195,186041.3947,98141.6508,0.431263,0.227502,92402.1269,111200.1814,203602.3083,0.453836,0.546164
20260130_11560650,20260130,11560650,318671.9277,108722.6393,79965.7081,0.341174,0.250934,63542.5251,76490.7574,140033.2825,0.453767,0.546233
20260130_11560660,20260130,11560660,162219.7002,56546.3348,44601.3738,0.348579,0.274944,32418.5181,42007.0521,74425.5702,0.435583,0.564417
20260130_11560670,20260130,11560670,220678.5612,74723.1144,56637.7881,0.338606,0.256653,46753.178700000004,56858.8685,103612.0472,0.451233,0.548767
20260130_11560680,20260130,11560680,485891.6456,186296.66580000002,105008.5993,0.383412,0.216115,98707.6242,121833.7119,220541.33610000001,0.44757,0.55243
20260130_11560690,20260130,11560690,427982.8429,157230.0258,79202.4814,0.367375,0.18506,87572.1121,115005.8927,202578.0048,0.432288,0.567712
20260130_11560700,20260130,11560700,345507.7193,122821.4054,89448.8905,0.355481,0.258891,72001.9482,100387.8689,172389.8171,0.417669,0.582331
20260130_11560710,20260130,11560710,383188.3571,150118.4974,93561.57430000001,0.391762,0.244166,77768.8859,103454.9875,181223.87339999998,0.429132,0.570868
20260130_11560720,20260130,11560720,526029.9954,196916.6977,136567.9052,0.374345,0.25962,107760.66589999999,141612.6385,249373.3044,0.432126,0.567874
20260130_11590510,20260130,11590510,845260.4149,473825.2991,130011.6953,0.560567,0.153813,178171.3352,241996.7342,420168.06940000004,0.424048,0.575952
20260130_11590520,20260130,11590520,375275.3472,183048.52479999998,75096.71,0.487771,0.200111,79280.406,113313.3982,192593.8042,0.411646,0.588354
20260130_11590530,20260130,11590530,999157.5811,435307.06810000003,204741.83740000002,0.435674,0.204914,208485.6236,248391.5221,456877.1457,0.456328,0.543672
