station_id,use_month,line_name,station_name,in_06_07,out_06_07,in_07_08,out_07_08,in_08_09,out_08_09,in_09_10,out_09_10,in_12_13,out_12_13,in_13_14,out_13_14,in_14_15,out_14_15,in_15_16,out_15_16,in_16_17,out_16_17,in_17_18,out_17_18,morning_total_in,morning_total_out,afternoon_total_in,afternoon_total_out
201501_5호선_마포,201501,5호선,마포,7312,8700,24330,26497,33849,83659,19387,40820,18237,18225,21679,19423,21137,18391,21893,18521,23193,20204,30674,24788,84878,159676,136813,119552
201501_5호선_명일,201501,5호선,명일,14595,3711,39315,5457,37602,11061,21363,10637,18214,11435,18203,12656,15310,13852,14255,15569,14320,18502,15189,21824,112875,30866,95491,93838
201501_5호선_목동,201501,5호선,목동,20565,6544,69911,13816,82080,32210,40638,27829,31405,22589,30934,27669,28118,29935,28547,32044,29654,34974,32027,41606,213194,80399,180685,188817
201501_5호선_발산,201501,5호선,발산,8093,7995,25831,10429,25399,31493,13431,23917,15802,19751,18399,19071,19995,15817,21361,15931,22486,17696,25603,19843,72754,73834,123646,108109
201501_5호선_방이,201501,5호선,방이,7440,3343,17581,7150,17623,28422,11746,15181,11279,10112,11745,11996,10965,11030,11816,11606,12419,13053,14034,14681,54390,54096,72258,72478
201501_5호선_방화,201501,5호선,방화,11966,3282,32925,4025,27639,13248,15961,8157,14166,7725,12924,9137,11486,9596,11513,11260,10855,12832,11605,14854,88491,28712,72549,65404
201501_5호선_상일동,201501,5호선,상일동,21164,7759,68251,9181,60975,13474,32439,6768,20254,9389,18670,10787,16159,11849,14328,14492,15700,19042,22003,22287,182829,37182,107114,87846
201501_5호선_서대문,201501,5호선,서대문,5483,13613,13719,46946,22214,135908,15756,51088,20127,22388,22523,26072,24620,23337,26730,18815,34987,17424,43604,18607,57172,247555,172591,126643
201501_5호선_송정,201501,5호선,송정,10496,8963,32929,12491,37576,18158,23323,12278,17608,11862,16829,13296,15597,14364,14806,17096,16166,20599,20210,22868,104324,51890,101216,100085
201501_5호선_신금호,201501,5호선,신금호,5261,6280,14691,3886,22494,10794,12364,6989,9287,6425,9093,6914,7838,7495,7195,8655,8228,9891,10918,11402,54810,27949,52559,50782
201501_5호선_신길,201501,5호선,신길,2574,1344,8875,4023,12487,17285,5276,6700,3817,3247,3856,3972,3276,3606,3376,3884,3961,4336,5081,6204,29212,29352,23367,25249
201501_5호선_신정,201501,5호선,신정,21757,4473,71222,6579,86010,17100,40603,10566,21052,10589,19864,12782,16696,13455,14843,17089,15194,20557,16985,25198,219592,38718,104634,99670
201501_5호선_아차산,201501,5호선,아차산,14156,7986,40381,10929,63827,25531,34249,21080,23499,18307,27144,19360,26110,19693,24941,21038,25757,23611,28039,29346,152613,65526,155490,131355
201501_5호선_애오개,201501,5호선,애오개,4184,4468,13918,7519,18640,34839,10671,14038,9547,6804,10459,8057,9560,7878,9702,8400,10339,8717,13811,10225,47413,60864,63418,50081
201501_5호선_양평,201501,5호선,양평,5447,2778,16852,8901,20042,41520,9765,15906,7720,6595,8519,6718,7778,6947,7888,7398,8670,8252,12046,9082,52106,69105,52621,44992
201501_5호선_여의나루,201501,5호선,여의나루,2933,5878,5356,24908,8535,58610,6328,15527,9096,10329,8888,11587,10613,11163,12788,9760,14288,9534,19263,10683,23152,104923,74936,63056
201501_5호선_여의도,201501,5호선,여의도,4906,21079,9663,122974,15102,203023,13061,57832,18586,29699,23860,33077,27091,27860,35227,25917,37432,25699,57909,27162,42732,404908,200105,169414
201501_5호선_영등포구청,201501,5호선,영등포구청,1857,1401,6400,5034,8579,20170,5029,9717,4628,4389,5165,5200,5633,5132,5880,5009,5655,5010,7131,4819,21865,36322,34092,29559
201501_5호선_영등포시장,201501,5호선,영등포시장,3540,4772,10143,11825,14662,37983,8807,21651,11096,16008,12676,21410,12990,20116,15837,15848,20193,13785,24441,14209,37152,76231,97233,101376
201501_5호선_오금,201501,5호선,오금,3420,1993,8549,6077,10075,22875,6720,9022,6047,4713,6599,5315,6027,4913,6111,4907,6155,5597,6928,6791,28764,39967,37867,32236
201501_5호선_오목교,201501,5호선,오목교,15991,11038,49760,25479,58493,86406,33765,71617,36135,45824,39709,50202,41317,49545,47808,48235,52965,50197,62544,56214,158009,194540,280478,300217
201501_5호선_올림픽공원,201501,5호선,올림픽공원,5443,4852,11994,7313,13175,16379,9337,9527,9317,9168,9132,13164,8570,10285,10114,10893,11920,12591,14276,14387,39949,38071,63329,70488
201501_5호선_왕십리(성동구청),201501,5호선,왕십리(성동구청),2915,2413,6630,5922,9251,20446,6573,11106,7495,10033,8828,11461,8810,10975,9694,11201,10379,12055,12262,14138,25369,39887,57468,69863
201501_5호선_우장산,201501,5호선,우장산,22470,4814,64153,10525,64669,20834,35699,15114,31437,17303,29002,20757,24570,22014,23382,25489,24057,29417,26778,33069,186991,51287,159226,148049
201501_5호선_을지로4가,201501,5호선,을지로4가,691,3525,1183,10443,1866,42519,2602,23982,5980,10352,7571,9960,9376,9660,11187,8141,12651,6909,16037,4970,6342,80469,62802,49992
201501_5호선_장한평,201501,5호선,장한평,15078,8874,45934,21226,62926,82874,33024,38295,24256,22028,25935,28953,24040,27620,27646,26069,32191,27658,42159,32857,156962,151269,176227,165185
201501_5호선_종로3가,201501,5호선,종로3가,2264,5294,3650,15786,5723,53082,6735,45277,21500,37203,25630,36560,29509,33534,33038,28566,38029,25031,43955,23908,18372,119439,191661,184802
201501_5호선_천호,201501,5호선,천호,11911,13208,28038,21731,38015,41370,26753,45305,36882,39732,40763,45386,42774,46452,47906,46856,52639,47466,57388,53798,104717,121614,278352,279690
201501_5호선_청구,201501,5호선,청구,2995,2040,8203,4052,14101,19822,9441,10300,7718,5467,8612,6190,8088,5851,7897,6536,8316,7177,9677,8506,34740,36214,50308,39727
201501_5호선_충정로,201501,5호선,충정로,1978,1579,4909,9340,7901,34622,5068,18827,5410,5012,5976,5896,6141,5434,7380,6188,7139,6271,9162,5894,19856,64368,41208,34695
201501_5호선_행당,201501,5호선,행당,11183,2394,30977,4559,45809,9470,24051,7884,14371,8830,13951,9905,12143,10483,10470,12369,10943,14368,12175,17547,112020,24307,74053,73502
201501_5호선_화곡,201501,5호선,화곡,38752,9723,119429,14079,147727,30817,73733,25582,48912,25382,48097,29324,41163,33269,37482,39321,37874,47422,40900,59404,379641,80201,254428,234122
201501_6호선_고려대,201501,6호선,고려대,7153,3819,24315,8299,33027,29603,16953,16629,14528,12934,14962,12650,13976,13361,14168,13247,18293,13657,21377,15855,81448,58350,97304,81704
201501_6호선_공덕,201501,6호선,공덕,8247,8647,19531,30447,29203,104900,21945,43271,22712,20843,24754,22011,25376,22123,26680,22251,29097,24094,38879,27126,78926,187265,167498,138448
201501_6호선_광흥창,201501,6호선,광흥창,6602,8582,16395,15132,25302,38239,16619,20332,16062,12163,15811,12926,14511,12270,14318,12755,16442,13601,20620,15528,64918,82285,97764,79243
201501_6호선_구산,201501,6호선,구산,9486,2160,28761,4412,34424,8126,18764,6615,14141,8244,13162,8166,11690,9607,11068,9911,11026,12972,12478,13147,91435,21313,73565,62047
201501_6호선_녹사평(용산구청),201501,6호선,녹사평(용산구청),2130,4001,5529,9827,9956,17426,7038,9936,7675,13467,9381,17244,11206,15642,13282,16251,16461,17356,20403,19885,24653,41190,78408,99845
201501_6호선_대흥,201501,6호선,대흥,5207,3188,13663,9667,21874,40248,14326,22335,13859,13722,14429,13274,12707,13694,13694,12248,14612,14229,18971,14602,55070,75438,88272,81769
201501_6호선_독바위,201501,6호선,독바위,4119,1137,13094,1698,14498,2971,7603,4661,4761,3622,4723,3910,4279,3656,3921,4660,4136,5008,3996,6094,39314,10467,25816,26950
201501_6호선_돌곶이,201501,6호선,돌곶이,12105,3325,35447,5570,46030,16710,22883,9809,15007,10499,15341,11453,13650,10965,13550,13570,12383,16419,14372,18683,116465,35414,84303,81589
201501_6호선_동묘앞,201501,6호선,동묘앞,4797,3269,8807,7833,13930,25689,12205,24615,17373,17835,18408,19107,21234,19557,24004,18432,25520,15904,25393,15853,39739,61406,131932,106688
201501_6호선_디지털미디어시티,201501,6호선,디지털미디어시티,16030,12618,52009,28178,61920,84842,32601,32571,19508,15884,19943,17768,17323,17762,17642,19462,18692,22054,25013,27305,162560,158209,118121,120235
201501_6호선_마포구청,201501,6호선,마포구청,11751,7961,36297,14330,52174,40261,31179,20824,20843,15721,20845,16824,18915,17106,19361,18438,20259,21010,24485,22910,131401,83376,124708,112009
201501_6호선_망원,201501,6호선,망원,9346,4382,27179,7749,43679,32062,26188,27022,19103,18379,19729,18152,18371,21547,18269,21800,19332,25116,21401,26626,106392,71215,116205,131620
201501_6호선_버티고개,201501,6호선,버티고개,1912,1358,5541,2558,8192,6498,5498,4285,4123,2770,4166,3377,3810,3439,3665,3854,3888,4539,4934,4967,21143,14699,24586,22946
201501_6호선_보문,201501,6호선,보문,7612,3522,23801,7184,38900,22506,19574,11057,12461,8506,12927,8934,11280,9241,11015,9950,11450,12068,14760,13457,89887,44269,73893,62156
201501_6호선_봉화산(서울의료원),201501,6호선,봉화산(서울의료원),13694,3685,45826,7203,45915,13609,22066,8010,15725,9427,14951,11369,13333,11600,12565,13973,12964,16157,15009,19203,127501,32507,84547,81729
201501_6호선_불광,201501,6호선,불광,3717,1748,11439,2583,13754,8102,7819,9381,9379,9532,11142,9087,11573,9072,13025,9076,14309,10922,14794,11350,36729,21814,74222,59039
201501_6호선_삼각지,201501,6호선,삼각지,3067,6192,7036,13988,12796,24522,9504,11537,12243,10408,15186,11369,15753,10260,17275,9791,19333,8587,25368,9301,32403,56239,105158,59716
201501_6호선_상수,201501,6호선,상수,5593,3198,11753,5578,17921,25040,10506,22571,9981,17414,12699,21708,12507,19121,14081,19887,16608,22494,21526,28484,45773,56387,87402,129108
201501_6호선_상월곡,201501,6호선,상월곡,8199,2114,25237,3069,30834,12331,16328,8047,10465,6620,10243,6796,8585,7418,7496,8392,8209,10542,8932,11104,80598,25561,53930,50872
201501_6호선_새절,201501,6호선,새절,17094,4459,50601,7758,62580,14850,32716,12379,22261,12882,21554,15143,18638,16214,17551,18680,17999,23454,19281,26968,162991,39446,117284,113341
201501_6호선_석계,201501,6호선,석계,19529,4926,54188,6919,62187,14043,34976,11636,22270,13710,21265,14836,18409,16433,17304,20442,17593,24886,18058,31113,170880,37524,114899,121420
201501_6호선_신당,201501,6호선,신당,5403,5091,5795,11730,9902,38130,10564,24836,14603,12081,12286,13016,13297,12330,15613,9740,17783,9457,22774,13703,31664,79787,96356,70327
201501_6호선_안암,201501,6호선,안암,4030,5531,10108,13303,16020,39733,13476,32035,18364,20344,19815,23961,20527,18924,22360,18960,27397,18112,35862,21142,43634,90602,144325,121443
201501_6호선_약수,201501,6호선,약수,2021,1562,4436,4198,7521,18439,5167,10041,6714,5573,6636,5130,6102,5650,6702,5244,6736,5615,7971,6048,19145,34240,40861,33260
201501_6호선_역촌,201501,6호선,역촌,4629,2312,14799,3441,16666,7798,8465,5055,6188,5325,6801,4855,5702,5466,5452,5962,5325,7558,5994,9241,44559,18606,35462,38407
201501_6호선_연신내,201501,6호선,연신내,0,0,1,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,2,0,3,0,6,0
201501_6호선_월곡,201501,6호선,월곡,12193,3974,40435,7841,49332,25901,25933,19303,19117,14962,20276,15296,18005,16768,17683,17680,19760,20473,20163,23581,127893,57019,115004,108760
201501_6호선_월드컵경기장,201501,6호선,월드컵경기장,3167,3934,9105,5741,13231,12552,6525,10324,9338,13727,11351,17107,13081,16766,16097,15896,18111,13914,17304,12390,32028,32551,85282,89800
201501_6호선_응암,201501,6호선,응암,22456,6420,68345,8313,86726,17773,43471,14989,28777,16409,28404,20026,24812,20838,23324,26605,23546,31122,25387,37028,220998,47495,154250,152028
201501_6호선_이태원,201501,6호선,이태원,9389,7921,12132,12440,20570,26078,14891,25481,16318,29840,20894,35252,25746,32872,27791,35414,32581,39137,39270,45388,56982,71920,162600,217903
201501_6호선_증산,201501,6호선,증산,14135,3715,40688,4951,50946,12695,28459,8836,17255,11269,17192,11225,14669,13378,13721,15745,14379,20151,15190,23344,134228,30197,92406,95112
201501_6호선_창신,201501,6호선,창신,3746,1529,12762,2102,16969,5582,8398,4092,4845,2871,4846,2909,3950,3132,3648,3355,3863,4088,4805,4720,41875,13305,25957,21075
201501_6호선_청구,201501,6호선,청구,2124,1645,5783,4044,7592,18275,4469,8828,3534,4181,3929,4484,3727,4245,3747,4389,4060,5074,5080,5208,19968,32792,24077,27581
201501_6호선_태릉입구,201501,6호선,태릉입구,6070,3834,19247,3952,22141,9070,11378,7138,8271,6061,8413,6333,7790,7715,7233,8203,7085,9589,8472,12044,58836,23994,47264,49945
201501_6호선_한강진,201501,6호선,한강진,1436,6653,3443,16611,5254,30012,3695,22999,5076,9839,5158,13764,6186,13186,9630,7662,13389,8943,20228,12010,13828,76275,59667,65404
201501_6호선_합정,201501,6호선,합정,4893,6959,11038,16614,19185,38477,13154,24290,12609,17375,13628,18708,14134,19513,15757,19381,17328,21628,22205,24697,48270,86340,95661,121302
201501_6호선_화랑대,201501,6호선,화랑대,18261,3211,63090,5774,64106,13840,30679,10224,19902,10099,18953,10197,16240,11106,15662,12139,17037,16389,18714,17928,176136,33049,106508,77858
201501_6호선_효창공원앞,201501,6호선,효창공원앞,5643,4662,14707,9957,25851,33940,15586,20868,12237,9084,12818,11037,11348,9849,11589,11113,13701,11528,16618,13178,61787,69427,78311,65789
201501_7호선_가산디지털단지,201501,7호선,가산디지털단지,9833,25071,19331,125013,22231,447175,18869,191052,30231,44260,39055,46092,42665,44673,51531,42705,60509,39266,120781,40873,70264,788311,344772,257869
201501_7호선_강남구청,201501,7호선,강남구청,5716,12743,10284,32237,13543,128732,12719,102897,18472,26654,22938,29849,26109,26774,32681,24379,33290,24718,41452,23287,42262,276609,174942,155661
201501_7호선_건대입구,201501,7호선,건대입구,5762,8532,14268,19496,22853,43054,19865,40005,22318,33992,26205,38120,29270,33629,34352,33453,41026,35064,50831,40606,62748,111087,204002,214864
201501_7호선_고속터미널,201501,7호선,고속터미널,3992,20996,10592,40105,19814,65398,25213,51075,36335,37823,38834,40084,39982,39039,45109,35685,50532,33975,62089,33603,59611,177574,272881,220209
201501_7호선_공릉,201501,7호선,공릉,14313,5497,40318,7917,46415,25841,26200,16938,20310,14875,20643,16323,18852,16764,18775,19192,21061,22271,21815,25856,127246,56193,121456,115281
201501_7호선_광명사거리,201501,7호선,광명사거리,37966,11771,111710,19293,140790,30857,68683,26142,42563,32014,42915,34581,38043,37470,36825,42178,38644,48473,41919,61374,359149,88063,240909,256090
201501_7호선_군자,201501,7호선,군자,13224,6678,35181,9135,60856,27933,36129,19245,21326,12425,22447,14363,20875,15723,21174,17823,22775,19795,28248,23411,145390,62991,136845,103540
201501_7호선_굴포천,201501,7호선,굴포천,12604,2913,34094,5187,33799,12761,17684,8791,13046,9140,13313,10118,11584,10552,10831,11386,11847,14291,13307,18810,98181,29652,73928,74297
201501_7호선_까치울,201501,7호선,까치울,6890,2098,21147,2915,25092,5593,12660,3711,8315,5023,8287,5688,7440,5738,7061,6763,7185,8115,8028,10598,65789,14317,46316,41925
201501_7호선_남구로,201501,7호선,남구로,18176,7729,37332,28797,47603,110691,30976,43792,20216,18690,20217,20327,18990,19484,19568,20575,22176,23566,30526,31754,134087,191009,131693,134396
201501_7호선_남성,201501,7호선,남성,11788,3704,38061,6834,59072,16584,33498,14328,18941,13260,18949,14760,16135,15113,15951,17934,16259,19891,16930,23347,142419,41450,103165,104305
201501_7호선_내방,201501,7호선,내방,7575,10516,17902,24783,30225,91607,22249,48776,18114,17039,20666,19529,20810,19225,22652,19482,24729,20429,32637,22350,77951,175682,139608,118054
201501_7호선_노원,201501,7호선,노원,15017,7147,42900,17182,43752,46987,30469,54110,38586,39635,40536,46535,43177,47698,49996,47659,49684,47586,48824,52199,132138,125426,270803,281312
201501_7호선_논현,201501,7호선,논현,7409,16843,12352,53133,22620,132686,19128,100022,20642,27775,24275,30534,26144,28834,30464,27983,33676,28924,44905,33019,61509,302684,180106,177069
201501_7호선_대림,201501,7호선,대림,10683,4044,20264,7385,30872,21099,21597,19787,19077,21054,20580,20739,20672,19524,21862,20128,23460,20721,25107,25425,83416,52315,130758,127591
201501_7호선_도봉산,201501,7호선,도봉산,18283,4908,63995,6127,48998,10461,25814,16551,16547,12752,17624,12641,18767,12807,19934,13364,19732,14791,18526,17653,157090,38047,111130,84008
201501_7호선_뚝섬유원지,201501,7호선,뚝섬유원지,9209,3885,24253,5288,35570,14172,24103,8767,11311,10677,12955,11911,12502,12135,12303,12825,14076,13129,15955,15796,93135,32112,79102,76473
201501_7호선_마들,201501,7호선,마들,21990,2854,65327,5013,58809,10272,29784,10530,21703,12311,19370,14393,16587,15422,16414,18069,15666,21049,14969,25079,175910,28669,104709,106323
201501_7호선_먹골,201501,7호선,먹골,11766,4153,37616,5686,48212,15639,26415,11372,16843,11949,17862,13340,16218,14201,15409,16575,15191,19566,17159,22647,124009,36850,98682,98278
201501_7호선_면목,201501,7호선,면목,19694,6087,58830,8151,79269,20929,41633,14177,23154,14991,22732,17140,19761,18189,18701,22683,19846,27325,21174,31809,199426,49344,125368,132137
201501_7호선_반포,201501,7호선,반포,3680,5195,8501,11663,14507,22470,10284,20147,8158,11845,9093,11167,9668,9170,12403,8748,12609,8872,15941,10106,36972,59475,67872,59908
201501_7호선_보라매,201501,7호선,보라매,7575,5021,21429,14699,31841,34764,18769,23463,14844,12880,14795,13660,14897,12635,15353,12835,15159,14204,17491,16895,79614,77947,92539,83109
201501_7호선_부천시청,201501,7호선,부천시청,14601,3613,39883,12237,34402,24189,17289,20600,16270,16085,16550,18770,16628,19441,17972,19958,19848,21470,24427,26366,106175,60639,111695,122090
201501_7호선_부천종합운동장,201501,7호선,부천종합운동장,7010,2326,21282,5198,24923,10675,10960,5273,8174,4313,7362,5207,6169,5450,6321,5816,6650,6884,8347,9018,64175,23472,43023,36688
