commercial_id,base_year_quarter_code,commercial_code,commercial_name,total_flow,age_20_flow,age_30_flow,age_40_flow,age_60_plus_flow,flow_06_11,flow_11_14,flow_14_17,flow_17_21,age_20_40_flow,age_20_40_ratio,age_60_plus_ratio,morning_flow_score,afternoon_flow_score
20194_3120111,20194,3120111,목동사거리,922979,120381,149873,149797,218307,181919,109873,116648,171888,420051,0.455104,0.236524,0.1971,0.431656
20194_3120110,20194,3120110,목동역 8번출구,1146480,159878,168754,186682,246169,214242,156013,171988,235025,515314,0.449475,0.214717,0.186869,0.491091
20194_3120109,20194,3120109,서울남부지방법원,802903,87145,109499,142725,164428,159476,111000,113747,150830,339369,0.422677,0.204792,0.198624,0.467774
20194_3120108,20194,3120108,신정네거리역,995031,116789,141381,157331,252931,194087,129439,138906,193779,415501,0.417576,0.254194,0.195056,0.464432
20194_3120107,20194,3120107,공덕역(공덕오거리),1490988,237551,327498,281826,256185,305857,272946,270973,320095,846875,0.567996,0.171822,0.205137,0.579491
20194_3120106,20194,3120106,마포역,867136,121832,187828,177808,160108,175515,133721,130757,169389,487468,0.562159,0.18464,0.202408,0.500345
20194_3120105,20194,3120105,상수역(홍대),1584765,614121,289081,185595,176746,281820,225236,232409,332549,1088797,0.68704,0.111528,0.177831,0.498619
20194_3120104,20194,3120104,연남동(홍대),4552122,1390040,988277,679807,664103,789703,596563,669731,982121,3058124,0.671802,0.145889,0.17348,0.493927
20194_3120103,20194,3120103,홍대입구역(홍대),5241780,2269358,970775,574377,402110,683324,706523,880801,1313353,3814510,0.727713,0.076712,0.130361,0.553376
20194_3120102,20194,3120102,서교동(홍대),2460386,678907,544633,416217,345450,444067,381230,416123,524782,1639757,0.666463,0.140405,0.180487,0.537369
20194_3120101,20194,3120101,합정역,1888420,473941,455753,310583,267212,340285,291244,303753,424146,1240277,0.65678,0.1415,0.180196,0.53968
20194_3120100,20194,3120100,망원역,625520,132603,135471,102328,118401,119267,84130,90962,123751,370402,0.592151,0.189284,0.190669,0.477751
20194_3120099,20194,3120099,월드컵경기장역(월드컵경기장),11266,1775,2041,1970,2752,2037,1900,2249,2575,5786,0.513581,0.244275,0.18081,0.59684
20194_3120098,20194,3120098,DMC(디지털미디어시티),568278,120666,149736,120243,51843,120165,117877,120498,108447,390645,0.687419,0.091228,0.211455,0.610303
20194_3120097,20194,3120097,충정로역,594725,102611,132474,118669,105130,128520,103557,104982,108241,353754,0.594819,0.176771,0.2161,0.53265
20194_3120096,20194,3120096,"이화여대(이대역, 이대)",1263164,541998,180907,132688,156795,245181,174061,183212,237094,855593,0.677341,0.124129,0.194101,0.470538
20194_3120095,20194,3120095,홍제역,1232074,163168,154350,180746,374793,231075,174470,192517,271080,498264,0.404411,0.304197,0.18755,0.51788
20194_3120094,20194,3120094,"신촌역(신촌역, 신촌로터리)",7217011,3426105,1096353,671093,727744,1104441,1041972,1177003,1797241,5193551,0.719626,0.100837,0.153033,0.556493
20194_3120093,20194,3120093,연희동,579051,177677,101369,77669,107717,115575,83400,81863,115702,356715,0.616034,0.186023,0.199594,0.485216
20194_3120092,20194,3120092,불광역,579006,78173,89629,86288,171061,110865,86949,94789,130625,254090,0.438838,0.295439,0.191475,0.539481
20194_3120091,20194,3120091,본서부병원,720497,93264,110891,115841,179534,137000,88841,93124,131439,319996,0.444132,0.249181,0.190147,0.434983
20194_3120090,20194,3120090,연신내역,2323599,386630,321942,328004,679013,428121,297116,325572,482596,1036576,0.446108,0.292225,0.184249,0.475678
20194_3120089,20194,3120089,구파발역,273927,34891,35655,47362,60624,57939,32115,33480,47621,117908,0.430436,0.221314,0.211513,0.413307
20194_3120088,20194,3120088,구산역,557073,77354,81349,83210,137542,102080,71559,81098,118228,241913,0.434257,0.246901,0.183243,0.486265
20194_3120087,20194,3120087,응암역,790797,125897,125363,121560,192849,151175,107896,120416,188650,372820,0.471448,0.243867,0.191168,0.527268
20194_3120086,20194,3120086,태릉입구역,591314,121914,91565,84678,139095,117477,78404,85633,122080,298157,0.504228,0.23523,0.198671,0.483866
20194_3120085,20194,3120085,은행사거리,595820,53236,44169,113815,74737,96262,85414,106988,158815,211220,0.354503,0.125436,0.161562,0.589468
20194_3120084,20194,3120084,공릉역,649754,152008,90600,85116,143302,120342,84039,88447,136715,327724,0.504382,0.220548,0.185212,0.475874
20194_3120083,20194,3120083,등나무근린공원,246003,28371,30876,44883,48577,42611,36341,41602,52563,104130,0.423288,0.197465,0.173213,0.530506
20194_3120082,20194,3120082,상계백병원,259842,39557,33571,38906,68576,50872,43179,46581,54486,112034,0.431162,0.263914,0.195781,0.55513
20194_3120081,20194,3120081,노원역,4393437,991180,594048,617267,827193,698566,707011,831532,1122906,2202495,0.501315,0.188279,0.159002,0.605778
20194_3120080,20194,3120080,마들역,150024,14631,22366,22576,38715,31259,22152,24483,33792,59573,0.39709,0.258059,0.20836,0.536094
20194_3120079,20194,3120079,창동역,601126,83139,76476,90536,162670,112506,102463,115057,148689,250151,0.416137,0.270609,0.187159,0.609205
20194_3120078,20194,3120078,미아사거리역,1325241,231151,184800,195874,334632,226505,188635,218749,304857,611825,0.461671,0.252507,0.170916,0.537443
20194_3120077,20194,3120077,미아역,1492495,218007,185431,220728,428257,310811,196894,202096,279531,624166,0.418203,0.28694,0.208249,0.454622
20194_3120076,20194,3120076,수유역,5891682,1394694,905451,866179,1324941,1076488,766407,831523,1244864,3166324,0.537423,0.224883,0.182713,0.48251
20194_3120075,20194,3120075,월곡역,578909,120658,77955,82757,135586,115481,77061,82142,113610,281370,0.486035,0.23421,0.19948,0.471254
20194_3120074,20194,3120074,안암역,702066,340352,72665,52867,84378,128010,101588,101799,135984,465884,0.66359,0.120185,0.182333,0.483389
20194_3120073,20194,3120073,미아사거리,288481,32096,43174,50286,75268,55824,46059,49040,59263,125556,0.435231,0.260911,0.19351,0.535085
20194_3120072,20194,3120072,성신여대,4113063,1351987,600178,484663,607584,727626,532892,585490,873298,2436828,0.592461,0.147721,0.176906,0.484233
20194_3120071,20194,3120071,성북구청,597489,139735,97560,87637,123087,122301,84126,86854,115960,324932,0.543829,0.206007,0.204692,0.480243
20194_3120070,20194,3120070,한성대입구역,515471,105495,77678,76540,110933,93471,75557,84770,114975,259713,0.503836,0.215207,0.181331,0.534079
20194_3120069,20194,3120069,상봉역,2118397,398149,396511,311072,495719,388393,281300,311270,450381,1105732,0.521966,0.234007,0.183343,0.49233
20194_3120068,20194,3120068,사가정역,416770,62781,60503,62703,110113,74474,54939,59324,93285,185987,0.446258,0.264206,0.178693,0.497992
20194_3120067,20194,3120067,장안동사거리,1491557,213169,281435,259746,308026,279100,189581,204446,291520,754350,0.505747,0.206513,0.18712,0.459618
20194_3120066,20194,3120066,장한평역(장한평),1749267,255581,336944,297349,429328,366469,261955,265603,319007,889874,0.508713,0.245433,0.209499,0.483954
20194_3120065,20194,3120065,회기역,1252199,423430,163948,138932,244758,259563,178076,186516,271595,726310,0.580028,0.195463,0.207286,0.508056
20194_3120064,20194,3120064,경희대학교(경희대),1184033,468333,139896,115683,201135,246911,174750,164417,202716,723912,0.611395,0.169873,0.208534,0.457659
20194_3120063,20194,3120063,청량리역(청량리),820905,107274,98585,104330,308209,139316,149922,175603,188501,310189,0.377862,0.37545,0.16971,0.62617
20194_3120062,20194,3120062,신설동역,2194870,393408,364792,360940,532504,465589,383148,382556,383357,1119140,0.509889,0.242613,0.212126,0.523521
20194_3120061,20194,3120061,올림픽대교북단,423307,45595,46594,78127,63687,75988,53495,62211,91165,170316,0.402346,0.150451,0.17951,0.488702
20194_3120060,20194,3120060,강변역(테크노마트),231389,39654,36104,36442,51664,46717,34913,37059,50644,112200,0.484898,0.223278,0.201898,0.529913
20194_3120059,20194,3120059,구삼강변맛길,1182657,177522,179871,196654,218608,230613,137431,143813,211923,554047,0.468476,0.184845,0.194996,0.416999
20194_3120058,20194,3120058,구의사거리,847649,119355,136312,141742,162411,179050,103656,102713,144980,397409,0.468837,0.191602,0.211231,0.414498
20194_3120057,20194,3120057,아차산역,1315532,175565,210684,202675,302402,266182,165434,174482,251465,588924,0.44767,0.229871,0.202338,0.449538
20194_3120056,20194,3120056,구의역,1739267,348292,317736,270166,371059,331943,214424,232980,352706,936194,0.538269,0.213342,0.190852,0.460027
20194_3120055,20194,3120055,군자역,1987883,424618,421909,285090,394411,390809,256970,268197,394696,1131617,0.569257,0.198408,0.196596,0.462735
20194_3120054,20194,3120054,어린이대공원역,1581108,653709,264449,155740,205626,324289,196712,192213,273279,1073898,0.679206,0.130052,0.205102,0.418823
20194_3120053,20194,3120053,건대입구역(건대),2990040,1292227,480936,297198,341411,433084,355981,422459,762194,2070361,0.692419,0.114183,0.144842,0.515255
20194_3120052,20194,3120052,성수역,1328804,278385,297687,230683,214573,285547,243840,246381,259539,806755,0.607129,0.161478,0.21489,0.564237
20194_3120051,20194,3120051,뚝섬역,2096895,429416,478094,361634,343661,429074,377731,386195,431836,1269144,0.605249,0.16389,0.204624,0.570254
20194_3120050,20194,3120050,서울숲역,232690,41366,53822,40470,37610,49715,35646,36005,39383,135658,0.582999,0.161631,0.213653,0.477176
20194_3120049,20194,3120049,왕십리역(왕십리),2537060,813459,387425,302285,400695,472670,329418,339531,516061,1503169,0.592485,0.157937,0.186306,0.46708
20194_3120048,20194,3120048,금호역,958228,112625,149893,143327,256738,181282,120297,129465,200509,405845,0.423537,0.26793,0.189185,0.4699
20194_3120047,20194,3120047,한남오거리,694222,109533,160327,129016,145856,149358,95307,94266,123014,398876,0.574565,0.2101,0.215144,0.45027
20194_3120046,20194,3120046,이태원(이태원역),1642941,524894,391863,232781,225279,256098,195733,222532,353325,1149538,0.699683,0.137119,0.155878,0.46964
20194_3120045,20194,3120045,남영동 먹자골목,179513,35833,33582,32320,36321,38112,29763,29357,34818,101735,0.566728,0.202331,0.212308,0.523294
20194_3120044,20194,3120044,삼각지역,599970,103374,130820,107873,122665,128216,94963,90881,111121,342067,0.57014,0.204452,0.213704,0.494966
20194_3120043,20194,3120043,서울역,1040978,163608,256293,249846,165356,249584,243994,239381,179612,669747,0.643382,0.158847,0.239759,0.636889
20194_3120042,20194,3120042,"숙대입구역(남영역, 남영동)",423300,96751,82828,73186,76246,92413,81538,80184,94173,252765,0.59713,0.180123,0.218316,0.604524
20194_3120041,20194,3120041,신용산역(용산역),1967449,372764,507734,387940,302634,412698,340006,342178,373267,1268438,0.644712,0.153821,0.209763,0.536457
20194_3120040,20194,3120040,용산전자상가(용산역),1238509,188162,269599,245965,233952,254439,209055,213825,238850,703726,0.568204,0.188898,0.20544,0.534296
20194_3120039,20194,3120039,신당역,2970372,486417,613638,513350,663805,578409,422920,427090,554365,1613405,0.543166,0.223475,0.194726,0.472794
20194_3120038,20194,3120038,약수역,1320100,204590,225392,201972,339580,261772,179487,181027,248275,631954,0.478717,0.257238,0.198297,0.461169
20194_3120037,20194,3120037,동대문역사문화공원역,3844536,765765,828158,689407,737940,721730,642821,669537,766307,2283330,0.593916,0.191945,0.187729,0.54068
20194_3120036,20194,3120036,장충동족발거리(남소영길),335110,79653,64345,53520,66295,70298,59792,59896,64654,197518,0.589412,0.197831,0.209776,0.550094
20194_3120035,20194,3120035,퇴계로5가,554832,107829,109265,106101,112470,118284,104714,103234,98301,323195,0.58251,0.20271,0.213189,0.551967
20194_3120034,20194,3120034,중구청(퇴계로4가),800732,160524,135091,149422,162662,160072,146544,147771,145857,445037,0.555788,0.203142,0.199907,0.549712
20194_3120033,20194,3120033,을지로4가역,811249,99067,130952,161979,218291,169125,177515,183790,161211,391998,0.483203,0.26908,0.208475,0.644088
20194_3120032,20194,3120032,충무로역,2243490,523557,350211,398547,430481,436519,436655,444964,445600,1272315,0.567114,0.19188,0.194571,0.591587
20194_3120031,20194,3120031,을지로3가역,2459147,399317,503895,510340,523023,515696,539116,545827,513187,1413552,0.574814,0.212685,0.209705,0.649872
20194_3120030,20194,3120030,중부경찰서(영화인의거리),1391815,254348,289944,297175,260412,280956,298287,290487,287712,841467,0.604583,0.187102,0.201863,0.629743
20194_3120029,20194,3120029,을지로2가,227296,51475,52660,44388,34091,42624,50638,52712,51867,148523,0.653434,0.149985,0.187526,0.682885
20194_3120028,20194,3120028,명동(명동거리),2108523,469434,487052,411274,323490,394086,473747,493144,477495,1367760,0.648682,0.15342,0.186901,0.685023
20194_3120027,20194,3120027,명동역(명동재미로),995820,194649,201096,176229,193906,192463,202263,208970,203292,571974,0.574375,0.19472,0.193271,0.617104
20194_3120026,20194,3120026,을지로입구역,979906,196475,266322,213030,136622,199503,227514,237229,217487,675827,0.689686,0.139424,0.203594,0.69622
20194_3120025,20194,3120025,롯데백화점(시청광장 지하쇼핑센터),138688,25964,35165,30048,21178,26819,33435,34658,30380,91177,0.657425,0.152702,0.193376,0.710033
20194_3120024,20194,3120024,회현역,859012,107300,169072,166653,226546,177872,188695,170722,141440,443025,0.515738,0.263729,0.207066,0.583062
20194_3120023,20194,3120023,서울시청,648775,118741,166200,145453,95933,127102,155765,161070,143840,430394,0.663395,0.147868,0.195911,0.710069
20194_3120022,20194,3120022,북창동(시청역_6번),1374926,261489,340925,274260,232059,258892,338734,352598,286007,876674,0.637615,0.168779,0.188295,0.71083
20194_3120021,20194,3120021,시청역_8번,459351,74114,131372,123777,48675,111039,113233,112900,80897,329263,0.7168,0.105965,0.24173,0.6684
20194_3120020,20194,3120020,시청역_1번,75012,10928,17393,16748,10560,17450,18243,17796,13477,45069,0.600824,0.140777,0.232629,0.660108
20194_3120019,20194,3120019,경찰청앞교차로,450308,64789,109538,105845,58978,108380,87507,84526,67364,280172,0.622179,0.130973,0.24068,0.531629
20194_3120018,20194,3120018,중림동,441844,66694,97049,91382,81093,95332,80027,78975,79789,255125,0.57741,0.183533,0.215759,0.540442
20194_3120017,20194,3120017,동묘앞역(동묘),893614,127447,153177,161991,234327,178636,147765,152791,147604,442615,0.495309,0.262224,0.199903,0.501514
20194_3120016,20194,3120016,동대문역,1398767,176492,228356,234243,402955,261269,218118,219168,242774,639091,0.456896,0.288079,0.186785,0.486185
20194_3120015,20194,3120015,종로6가,707469,94904,101172,120043,210787,132052,150701,154657,133568,316119,0.446831,0.297945,0.186654,0.620417
20194_3120014,20194,3120014,종로5가역,1291314,198793,205484,225235,348078,259207,260500,259846,230870,629512,0.487497,0.269553,0.200731,0.581745
20194_3120013,20194,3120013,이화사거리,958852,198753,180251,167890,188653,205111,178438,174697,167249,546894,0.570363,0.196749,0.213913,0.542716
20194_3120012,20194,3120012,대학로(혜화역),4472438,1494518,709301,569536,622401,664649,664913,780450,1166698,2773355,0.620099,0.139164,0.14861,0.584035
20194_3120011,20194,3120011,종로4가,683365,100681,105763,118669,200545,118435,149423,164204,145304,325113,0.475753,0.293467,0.173311,0.671575
20194_3120010,20194,3120010,원남동사거리,1143904,233892,228892,206846,212391,263167,212326,207806,178567,669630,0.58539,0.185672,0.23006,0.523382
20194_3120009,20194,3120009,종로3가역,7092481,1455030,1237648,1184256,1792758,1131012,1412092,1560146,1671078,3876934,0.546626,0.252769,0.159466,0.654681
20194_3120008,20194,3120008,인사동,1494171,256722,284044,268536,350065,261696,316019,332199,320163,809302,0.541639,0.234287,0.175145,0.648106
20194_3120007,20194,3120007,북촌(안국역),1028452,145763,203596,197830,210407,229799,199272,196548,180258,547189,0.532051,0.204586,0.223442,0.560141
20194_3120006,20194,3120006,종각역,3086371,719303,655319,564010,581723,518590,646345,679802,746125,1938632,0.628127,0.188481,0.168026,0.671427
20194_3120005,20194,3120005,삼청동,421113,65945,76658,72648,96191,82567,73647,76729,70063,215251,0.511148,0.228421,0.196069,0.523468
20194_3120004,20194,3120004,종로구청,630477,93008,147924,154037,101136,128969,151614,162440,120068,394969,0.626461,0.160412,0.204558,0.688561
20194_3120003,20194,3120003,광화문역,1609141,251403,346717,325731,348181,320596,337384,344081,318773,923851,0.574127,0.216377,0.199234,0.621597
