worker_id,base_year_quarter_code,commercial_code,commercial_name,total_worker_population,age_20_worker_population,age_30_worker_population,age_40_worker_population,age_60_plus_worker_population,age_20_40_worker,age_20_40_worker_ratio,age_60_plus_worker_ratio
20191_3120067,20191,3120067,장안동사거리,3244,855,628,665,451,2148,0.662145,0.139026
20191_3120066,20191,3120066,장한평역(장한평),7505,1207,1612,1612,1506,4431,0.590406,0.200666
20191_3120065,20191,3120065,회기역,941,113,190,238,165,541,0.57492,0.175345
20191_3120064,20191,3120064,경희대학교(경희대),131,15,31,33,22,79,0.603053,0.167939
20191_3120063,20191,3120063,청량리역(청량리),2421,386,615,513,390,1514,0.625361,0.16109
20191_3120062,20191,3120062,신설동역,7115,878,1542,1752,1187,4172,0.586367,0.166831
20191_3120061,20191,3120061,올림픽대교북단,1241,241,287,278,167,806,0.649476,0.134569
20191_3120060,20191,3120060,강변역(테크노마트),4764,560,1005,1151,849,2716,0.570109,0.178212
20191_3120059,20191,3120059,구삼강변맛길,2190,259,461,528,392,1248,0.569863,0.178995
20191_3120058,20191,3120058,구의사거리,1081,147,242,285,145,674,0.623497,0.134135
20191_3120057,20191,3120057,아차산역,2329,350,464,588,333,1402,0.601975,0.14298
20191_3120056,20191,3120056,구의역,3826,385,719,1043,422,2147,0.56116,0.110298
20191_3120055,20191,3120055,군자역,3287,618,669,752,480,2039,0.620322,0.14603
20191_3120054,20191,3120054,어린이대공원역,450,57,86,104,86,247,0.548889,0.191111
20191_3120053,20191,3120053,건대입구역(건대),2540,302,549,667,350,1518,0.597638,0.137795
20191_3120052,20191,3120052,성수역,7383,1217,1880,1845,945,4942,0.669376,0.127997
20191_3120051,20191,3120051,뚝섬역,4556,741,1069,1065,727,2875,0.631036,0.15957
20191_3120050,20191,3120050,서울숲역,540,69,113,121,92,303,0.561111,0.17037
20191_3120049,20191,3120049,왕십리역(왕십리),1829,256,363,435,283,1054,0.576271,0.154729
20191_3120048,20191,3120048,금호역,504,55,110,135,81,300,0.595238,0.160714
20191_3120047,20191,3120047,한남오거리,10076,1656,2977,2644,456,7277,0.722211,0.045256
20191_3120046,20191,3120046,이태원(이태원역),23857,5661,8268,5340,882,19269,0.807687,0.03697
20191_3120045,20191,3120045,남영동 먹자골목,3011,1144,742,574,143,2460,0.817004,0.047493
20191_3120044,20191,3120044,삼각지역,3122,640,974,889,153,2503,0.80173,0.049007
20191_3120043,20191,3120043,서울역,26425,5399,9066,7029,1032,21494,0.813396,0.039054
20191_3120042,20191,3120042,"숙대입구역(남영역, 남영동)",6427,2440,1585,1224,303,5249,0.816711,0.047145
20191_3120041,20191,3120041,신용산역(용산역),23652,4830,7372,6743,1151,18945,0.800989,0.048664
20191_3120040,20191,3120040,용산전자상가(용산역),11982,2329,3675,3381,738,9385,0.783258,0.061592
20191_3120039,20191,3120039,신당역,2926,747,636,586,382,1969,0.672932,0.130554
20191_3120038,20191,3120038,약수역,8836,1460,3149,2350,540,6959,0.787574,0.061114
20191_3120037,20191,3120037,동대문역사문화공원역,26243,7491,6910,5418,2001,19819,0.755211,0.076249
20191_3120036,20191,3120036,장충동족발거리(남소영길),2557,587,702,660,111,1949,0.762221,0.04341
20191_3120035,20191,3120035,퇴계로5가,1963,549,519,420,140,1488,0.758023,0.071319
20191_3120034,20191,3120034,중구청(퇴계로4가),5181,1492,1368,1065,388,3925,0.757576,0.074889
20191_3120033,20191,3120033,을지로4가역,2606,652,644,563,293,1859,0.713354,0.112433
20191_3120032,20191,3120032,충무로역,11487,2193,2934,3137,892,8264,0.719422,0.077653
20191_3120031,20191,3120031,을지로3가역,13360,2662,3948,3306,1067,9916,0.742216,0.079865
20191_3120030,20191,3120030,중부경찰서(영화인의거리),6277,1191,1670,1647,560,4508,0.718177,0.089215
20191_3120029,20191,3120029,을지로2가,11012,1800,3708,2990,544,8498,0.771704,0.049401
20191_3120028,20191,3120028,명동(명동거리),30950,6052,10272,7996,1430,24320,0.785784,0.046204
20191_3120027,20191,3120027,명동역(명동재미로),15370,2761,5338,4189,645,12288,0.79948,0.041965
20191_3120026,20191,3120026,을지로입구역,48958,8000,16486,13284,2420,37770,0.771478,0.04943
20191_3120025,20191,3120025,롯데백화점(시청광장 지하쇼핑센터),26408,7380,8386,5920,1008,21686,0.821191,0.03817
20191_3120024,20191,3120024,회현역,3355,629,1185,917,128,2731,0.814009,0.038152
20191_3120023,20191,3120023,서울시청,19286,3156,6496,5234,950,14886,0.771855,0.049259
20191_3120022,20191,3120022,북창동(시청역_6번),20186,5842,6380,4442,748,16664,0.825523,0.037055
20191_3120021,20191,3120021,시청역_8번,24154,6991,7629,5316,899,19936,0.825371,0.03722
20191_3120020,20191,3120020,시청역_1번,5570,1613,1760,1226,208,4599,0.825673,0.037343
20191_3120019,20191,3120019,경찰청앞교차로,8818,2337,2703,1998,437,7038,0.79814,0.049558
20191_3120018,20191,3120018,중림동,3669,717,1130,959,290,2806,0.764786,0.079041
20191_3120017,20191,3120017,동묘앞역(동묘),918,90,163,267,175,520,0.566449,0.190632
20191_3120016,20191,3120016,동대문역,605,42,106,182,112,330,0.545455,0.185124
20191_3120015,20191,3120015,종로6가,914,214,264,223,52,701,0.766958,0.056893
20191_3120014,20191,3120014,종로5가역,5507,1277,1584,1352,312,4213,0.765026,0.056655
20191_3120013,20191,3120013,이화사거리,3188,709,906,789,205,2404,0.754078,0.064304
20191_3120012,20191,3120012,대학로(혜화역),3342,543,887,817,421,2247,0.672352,0.125972
20191_3120011,20191,3120011,종로4가,7279,1475,2209,1997,350,5681,0.780464,0.048084
20191_3120010,20191,3120010,원남동사거리,3352,693,1013,906,163,2612,0.779236,0.048628
20191_3120009,20191,3120009,종로3가역,22261,4514,6777,6105,1074,17396,0.781456,0.048246
20191_3120008,20191,3120008,인사동,10827,2193,3289,2963,522,8445,0.779994,0.048213
20191_3120007,20191,3120007,북촌(안국역),9770,1065,3297,2944,593,7306,0.747799,0.060696
20191_3120006,20191,3120006,종각역,41101,8328,12489,11252,1978,32069,0.780249,0.048125
20191_3120005,20191,3120005,삼청동,3091,382,816,962,203,2160,0.698803,0.065675
20191_3120004,20191,3120004,종로구청,13648,2767,4145,3736,659,10648,0.780188,0.048285
20191_3120003,20191,3120003,광화문역,48887,7191,14066,14442,3754,35699,0.730235,0.076789
20191_3120002,20191,3120002,서촌(경복궁역),3995,652,1145,1145,303,2942,0.736421,0.075845
20191_3120001,20191,3120001,서대문역,4643,761,1218,1170,493,3149,0.678225,0.106181
20191_3111090,20191,3111090,강일동주민센터,125,20,26,34,15,80,0.64,0.12
20191_3111089,20191,3111089,상일여고(상일초등학교),1247,177,282,310,146,769,0.61668,0.117081
20191_3111088,20191,3111088,고덕동성당,492,29,67,104,122,200,0.406504,0.247967
20191_3111087,20191,3111087,고덕중학교(고덕2동주민센터),380,22,50,81,92,153,0.402632,0.242105
20191_3111086,20191,3111086,한영중고,422,47,119,115,50,281,0.665877,0.118483
20191_3111085,20191,3111085,묘곡초등학교(고덕아이파크아파트),1016,113,224,263,172,600,0.590551,0.169291
20191_3111084,20191,3111084,길동신동아아파트,109,16,22,25,19,63,0.577982,0.174312
20191_3111083,20191,3111083,GS강동자이아파트,304,44,62,69,57,175,0.575658,0.1875
20191_3111082,20191,3111082,중앙보훈병원,34,6,9,8,3,23,0.676471,0.088235
20191_3111081,20191,3111081,둔촌푸르지오아파트,160,31,42,34,20,107,0.66875,0.125
20191_3111080,20191,3111080,굽은다리역 3번,555,82,149,139,84,370,0.666667,0.151351
20191_3111079,20191,3111079,둔촌고등학교(둔촌중학교),163,32,44,35,19,111,0.680982,0.116564
20191_3111078,20191,3111078,굽은다리역 4번,1269,174,261,294,234,729,0.574468,0.184397
20191_3111077,20191,3111077,길동주민센터(강동도서관),1265,185,252,286,235,723,0.571542,0.185771
20191_3111076,20191,3111076,둔촌2동주민센터,430,80,112,94,54,286,0.665116,0.125581
20191_3111075,20191,3111075,굽은다리역 2번,265,24,49,66,65,139,0.524528,0.245283
20191_3111074,20191,3111074,명일역 1번,202,27,47,45,43,119,0.589109,0.212871
20191_3111073,20191,3111073,둔촌동역 1번(한산중학교),1739,331,455,372,222,1158,0.6659,0.12766
20191_3111072,20191,3111072,굽은다리역 1번(십자성마을),529,40,79,113,187,232,0.438563,0.353497
20191_3111071,20191,3111071,천동초등학교,79,11,15,18,16,44,0.556962,0.202532
20191_3111070,20191,3111070,천호초등학교,76,4,15,20,18,39,0.513158,0.236842
20191_3111069,20191,3111069,천호1동주민센터,178,14,33,45,44,92,0.516854,0.247191
20191_3111068,20191,3111068,강동성심병원,635,92,127,142,119,361,0.568504,0.187402
20191_3111067,20191,3111067,강동구립성내도서관,737,99,167,186,130,452,0.613297,0.176391
20191_3111066,20191,3111066,암사동성당(효정하나플러스아파트),510,66,108,107,125,281,0.55098,0.245098
20191_3111065,20191,3111065,천일초등학교,68,4,10,16,22,30,0.441176,0.323529
20191_3111064,20191,3111064,둔촌동역 4번,139,23,31,33,24,87,0.625899,0.172662
20191_3111063,20191,3111063,강동구립 천호도서관,213,8,22,32,113,62,0.29108,0.530516
20191_3111062,20191,3111062,둔촌동역 3번(성내3동주민센터),492,72,112,122,84,306,0.621951,0.170732
20191_3111061,20191,3111061,암사역 1번,970,124,206,204,240,534,0.550515,0.247423
20191_3111060,20191,3111060,암사역 2번(서울강동초등학교),418,52,91,102,75,245,0.586124,0.179426
20191_3111059,20191,3111059,강동역 4번(강풀만화거리),898,150,187,198,177,535,0.595768,0.197105
20191_3111058,20191,3111058,성내중학교,909,109,189,195,180,493,0.542354,0.19802
20191_3111057,20191,3111057,천호공원(해공체육문화센터),234,26,48,62,45,136,0.581197,0.192308
20191_3111056,20191,3111056,천호태영아파트,305,18,34,52,146,104,0.340984,0.478689
20191_3111055,20191,3111055,선사초등학교,730,75,123,171,142,369,0.505479,0.194521
20191_3111054,20191,3111054,암사역 4번(삼성광나루아파트),130,12,21,31,27,64,0.492308,0.207692
20191_3111053,20191,3111053,성내천어린이공원(하니사랑길),3304,389,690,713,655,1792,0.542373,0.198245
20191_3111052,20191,3111052,암사역 3번(천호동자전거거리),496,50,86,117,98,253,0.510081,0.197581
20191_3111051,20191,3111051,천호역 6번,417,69,86,96,81,251,0.601918,0.194245
20191_3111050,20191,3111050,강동구청(강동구청역 2번),452,52,95,97,91,244,0.539823,0.201327
20191_3111049,20191,3111049,천호지구대(천호동자전거거리),269,33,60,66,48,159,0.591078,0.178439
20191_3111048,20191,3111048,천호역 1번(천호문구완구거리),108,13,22,26,21,61,0.564815,0.194444
20191_3111047,20191,3111047,마천1치안센터,93,7,21,28,10,56,0.602151,0.107527
20191_3111046,20191,3111046,마천역(마천초등학교),899,97,198,256,111,551,0.612903,0.123471
20191_3111045,20191,3111045,개미어린이공원,112,13,17,29,18,59,0.526786,0.160714
20191_3111044,20191,3111044,남천초등학교,694,65,165,192,93,422,0.608069,0.134006
20191_3111043,20191,3111043,마천공원,270,25,63,75,39,163,0.603704,0.144444
20191_3111042,20191,3111042,거여역 1번(거여공원),1497,375,416,359,138,1150,0.768203,0.092184
20191_3111041,20191,3111041,거여역 8번,192,48,53,46,18,147,0.765625,0.09375
20191_3111040,20191,3111040,거여초등학교,605,78,145,153,83,376,0.621488,0.13719
20191_3111039,20191,3111039,벌말어린이공원,1239,166,294,312,170,772,0.623083,0.137207
20191_3111038,20191,3111038,보인중학교,2515,332,598,637,339,1567,0.623062,0.134791
20191_3111037,20191,3111037,Sh수협은행 오금동금융센터(아랫말어린이공원),843,112,201,212,113,525,0.622776,0.134045
20191_3111036,20191,3111036,투구봉어린이공원,347,46,73,67,95,186,0.536023,0.273775
20191_3111035,20191,3111035,오금공원(오주중학교),1198,155,289,305,164,749,0.625209,0.136895
20191_3111034,20191,3111034,오동나무공원(송파레미니스1단지),3034,401,719,767,412,1887,0.621951,0.135794
20191_3111033,20191,3111033,문정동성당,256,28,41,60,59,129,0.503906,0.230469
20191_3111032,20191,3111032,방이역 1번,6559,867,1562,1655,885,4084,0.622656,0.134929
20191_3111031,20191,3111031,장지동주민센터(한림연예예술고교),2857,306,457,675,661,1438,0.503325,0.231362
20191_3111030,20191,3111030,방이역 2번,2491,330,593,629,335,1552,0.623043,0.134484
20191_3111029,20191,3111029,오금역 4번,991,132,211,197,267,540,0.544904,0.269425
20191_3111028,20191,3111028,문현중학교(장지역 1번),987,106,157,235,229,498,0.504559,0.232016
20191_3111027,20191,3111027,문정초등학교,8041,727,1501,2322,454,4550,0.56585,0.056461
20191_3111026,20191,3111026,문정역 2번,8481,784,1561,2403,618,4748,0.55984,0.072869
20191_3111025,20191,3111025,경찰병원역 3번,542,71,116,108,146,295,0.54428,0.269373
20191_3111024,20191,3111024,경찰병원역 4번(건너말공원),532,75,127,121,105,323,0.607143,0.197368
20191_3111023,20191,3111023,문정역 1번,5724,521,1069,1648,324,3238,0.565688,0.056604
20191_3111022,20191,3111022,석촌중학교(방이육교),758,103,182,173,149,458,0.604222,0.19657
20191_3111021,20191,3111021,방이역 4번,7272,759,1411,1907,1240,4077,0.560644,0.170517
20191_3111020,20191,3111020,방이동고분군(방산고등학교),572,61,111,150,97,322,0.562937,0.16958
20191_3111019,20191,3111019,한성백제역 3번,1742,282,445,391,249,1118,0.641791,0.142939
20191_3111018,20191,3111018,풍납초등학교(풍납백제문화공원),100,13,22,26,12,61,0.61,0.12
20191_3111017,20191,3111017,송파나루역 3번,565,91,146,127,81,364,0.644248,0.143363
20191_3111016,20191,3111016,송파역 2번,4104,648,1016,1077,370,2741,0.667885,0.090156
20191_3111015,20191,3111015,석촌역 3번,1470,209,331,368,245,908,0.617687,0.166667
20191_3111014,20191,3111014,송파나루역 2번,664,110,170,149,94,429,0.646084,0.141566
20191_3111013,20191,3111013,송파나루역 1번(송리단길),3783,542,843,940,635,2325,0.614592,0.167856
20191_3111012,20191,3111012,석촌역 6번,816,99,186,188,173,473,0.579657,0.21201
20191_3111011,20191,3111011,잠실나루역,3061,407,962,889,139,2258,0.737667,0.04541
20191_3111010,20191,3111010,석촌역 7번,1457,174,333,341,308,848,0.582018,0.211393
20191_3111009,20191,3111009,송파책박물관,178,21,41,41,38,103,0.578652,0.213483
20191_3111008,20191,3111008,석촌고분역 3번,541,64,125,126,114,315,0.582255,0.210721
20191_3111007,20191,3111007,석촌고분역 4번,669,77,155,152,151,384,0.573991,0.22571
20191_3111006,20191,3111006,석촌고분역 1번,1275,150,291,287,289,728,0.57098,0.226667
20191_3111005,20191,3111005,삼전역 3번,809,97,183,182,185,462,0.571075,0.228677
20191_3111004,20191,3111004,삼전역 1번,1926,265,372,449,410,1086,0.563863,0.212876
20191_3111003,20191,3111003,삼전역 4번,1726,233,329,408,371,970,0.561993,0.214948
20191_3111002,20191,3111002,한국교통안전공단 강남자동차검사소,113,10,20,23,28,53,0.469027,0.247788
20191_3111001,20191,3111001,아래방죽마을공원(율현초등학교),94,7,16,19,24,42,0.446809,0.255319
20191_3111000,20191,3111000,대왕초등학교(세곡동사거리서남측),115,10,20,24,28,54,0.469565,0.243478
20191_3110999,20191,3110999,윗방죽마을공원,71,7,12,14,18,33,0.464789,0.253521
20191_3110998,20191,3110998,은곡마을(은곡마을공원),78,6,14,16,20,36,0.461538,0.25641
20191_3110997,20191,3110997,대청초등학교,1708,231,321,388,395,940,0.550351,0.231265
20191_3110996,20191,3110996,대치2동주민센터,4575,833,1261,1057,536,3151,0.688743,0.117158
20191_3110995,20191,3110995,봉은사역 4번,2326,468,698,622,119,1788,0.768702,0.051161
20191_3110994,20191,3110994,개포고등학교,2290,401,652,546,260,1599,0.698253,0.113537
20191_3110993,20191,3110993,개포지하차도 북측,2438,381,646,635,261,1662,0.681706,0.107055
20191_3110992,20191,3110992,도곡초등학교,1159,188,346,316,112,850,0.733391,0.096635
20191_3110991,20191,3110991,삼성중앙역 5번,1725,349,517,462,88,1328,0.769855,0.051014
20191_3110990,20191,3110990,청담역 12번,340,71,112,84,22,267,0.785294,0.064706
20191_3110989,20191,3110989,대치동아우편취급국,743,122,221,201,69,544,0.732167,0.092867
20191_3110988,20191,3110988,청담역 3번,950,191,286,256,49,733,0.771579,0.051579
20191_3110987,20191,3110987,영동대교남단,689,144,228,172,41,544,0.78955,0.059507
20191_3110986,20191,3110986,삼성중앙역 7번,519,104,169,132,40,405,0.780347,0.077071
20191_3110985,20191,3110985,청담근린공원,777,163,256,196,45,615,0.791506,0.057915
20191_3110984,20191,3110984,포이초등학교(개포목련어린이공원),2216,270,500,628,287,1398,0.630866,0.129513
20191_3110983,20191,3110983,국립국악고등학교,714,88,161,202,93,451,0.631653,0.130252
20191_3110982,20191,3110982,강남구보훈회관,368,72,122,93,29,287,0.779891,0.078804
20191_3110981,20191,3110981,국악고교사거리,1037,123,234,294,134,651,0.627772,0.129219
20191_3110980,20191,3110980,개포지구대옆,723,88,164,203,95,455,0.629322,0.131397
20191_3110979,20191,3110979,청담초등학교,615,128,205,152,35,485,0.788618,0.056911
20191_3110978,20191,3110978,도곡2동주민센터(대치중학교),4250,813,1671,1220,86,3704,0.871529,0.020235
20191_3110977,20191,3110977,논현로18길,167,20,38,47,22,105,0.628743,0.131737
20191_3110976,20191,3110976,언북초등학교,601,123,201,152,35,476,0.792013,0.058236
20191_3110975,20191,3110975,매봉역 1번,1391,238,325,388,85,951,0.683681,0.061107
20191_3110974,20191,3110974,언주중학교,492,97,161,126,37,384,0.780488,0.075203
20191_3110973,20191,3110973,강남구청역 4번,1731,362,574,427,104,1363,0.787406,0.060081
20191_3110972,20191,3110972,강남세브란스병원미래의학연구센터,434,99,121,104,32,324,0.746544,0.073733
20191_3110971,20191,3110971,선정릉역 4번,1817,365,554,471,106,1390,0.764997,0.058338
20191_3110970,20191,3110970,학동초등학교,855,163,248,206,99,617,0.721637,0.115789
20191_3110969,20191,3110969,베르사이유1아파트,1474,342,408,350,107,1100,0.746269,0.072592
20191_3110968,20191,3110968,강남구청역 2번,876,169,254,212,100,635,0.724886,0.114155
20191_3110967,20191,3110967,역삼역 8번,871,177,263,228,51,668,0.766935,0.058553
20191_3110966,20191,3110966,논현2동주민센터,1858,355,540,448,212,1343,0.72282,0.114101
