query_id,k,precision_at_k,recall_at_k,ndcg_at_k,hits,total_relevant,recommended_count_at_k,matched_gold_ids,match_methods
JG_20260518_1330_종로구_청년서울살이현장_JG_0192,5,0.0,0.0,0.0,0,1,5,,
JG_20260518_1330_종로구_청년서울살이현장_JG_0192,10,0.0,0.0,0.0,0,1,10,,
JG_20260518_1850_종로구_대학로마로니에공원_JG_0194,1,0.0,0.0,0.0,0,1,1,,
JG_20260518_1850_종로구_대학로마로니에공원_JG_0194,3,0.0,0.0,0.0,0,1,3,,
JG_20260518_1850_종로구_대학로마로니에공원_JG_0194,5,0.0,0.0,0.0,0,1,5,,
JG_20260518_1850_종로구_대학로마로니에공원_JG_0194,10,0.1,1.0,0.2890648263178878,1,1,10,JG_0194,partial
JG_20260519_1330_양천구_목동재건축현장_JG_0198,1,0.0,0.0,0.0,0,1,1,,
JG_20260519_1330_양천구_목동재건축현장_JG_0198,3,0.0,0.0,0.0,0,1,3,,
JG_20260519_1330_양천구_목동재건축현장_JG_0198,5,0.0,0.0,0.0,0,1,5,,
JG_20260519_1330_양천구_목동재건축현장_JG_0198,10,0.0,0.0,0.0,0,1,10,,
JG_20260521_0000_광진구_동서울우편집중국_JG_0202,1,0.0,0.0,0.0,0,1,1,,
JG_20260521_0000_광진구_동서울우편집중국_JG_0202,3,0.0,0.0,0.0,0,1,3,,
JG_20260521_0000_광진구_동서울우편집중국_JG_0202,5,0.0,0.0,0.0,0,1,5,,
JG_20260521_0000_광진구_동서울우편집중국_JG_0202,10,0.0,0.0,0.0,0,1,10,,
JG_20260521_1320_광진구_청년안심주택_JG_0205,1,0.0,0.0,0.0,0,1,1,,
JG_20260521_1320_광진구_청년안심주택_JG_0205,3,0.0,0.0,0.0,0,1,3,,
JG_20260521_1320_광진구_청년안심주택_JG_0205,5,0.0,0.0,0.0,0,1,5,,
JG_20260521_1320_광진구_청년안심주택_JG_0205,10,0.0,0.0,0.0,0,1,10,,
JG_20260521_1450_강남구_gtxa삼성역부실공사현장_JG_0207,1,0.0,0.0,0.0,0,1,1,,
JG_20260521_1450_강남구_gtxa삼성역부실공사현장_JG_0207,3,0.0,0.0,0.0,0,1,3,,
JG_20260521_1450_강남구_gtxa삼성역부실공사현장_JG_0207,5,0.0,0.0,0.0,0,1,5,,
JG_20260521_1450_강남구_gtxa삼성역부실공사현장_JG_0207,10,0.0,0.0,0.0,0,1,10,,
JG_20260521_1530_서초구_고속터미널_JG_0208,1,0.0,0.0,0.0,0,1,1,,
JG_20260521_1530_서초구_고속터미널_JG_0208,3,0.0,0.0,0.0,0,1,3,,
JG_20260521_1530_서초구_고속터미널_JG_0208,5,0.2,1.0,0.38685280723454163,1,1,5,JG_0208,exact
JG_20260521_1530_서초구_고속터미널_JG_0208,10,0.1,1.0,0.38685280723454163,1,1,10,JG_0208,exact
JG_20260521_1800_강남구_강남스퀘어_JG_0210,1,0.0,0.0,0.0,0,1,1,,
JG_20260521_1800_강남구_강남스퀘어_JG_0210,3,0.0,0.0,0.0,0,1,3,,
JG_20260521_1800_강남구_강남스퀘어_JG_0210,5,0.0,0.0,0.0,0,1,5,,
JG_20260521_1800_강남구_강남스퀘어_JG_0210,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1130_중랑구_면목역광장_JG_0212,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1130_중랑구_면목역광장_JG_0212,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1130_중랑구_면목역광장_JG_0212,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1130_중랑구_면목역광장_JG_0212,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1140_중랑구_동일시장_JG_0213,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1140_중랑구_동일시장_JG_0213,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1140_중랑구_동일시장_JG_0213,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1140_중랑구_동일시장_JG_0213,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1330_노원구_롯데백화점앞_JG_0214,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1330_노원구_롯데백화점앞_JG_0214,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1330_노원구_롯데백화점앞_JG_0214,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1330_노원구_롯데백화점앞_JG_0214,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1440_노원구_상계보람아파트_JG_0215,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1440_노원구_상계보람아파트_JG_0215,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1440_노원구_상계보람아파트_JG_0215,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1440_노원구_상계보람아파트_JG_0215,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1700_도봉구_박영선지역유세장_JG_0217,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1700_도봉구_박영선지역유세장_JG_0217,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1700_도봉구_박영선지역유세장_JG_0217,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1700_도봉구_박영선지역유세장_JG_0217,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1710_도봉구_중앙시장_JG_0218,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1710_도봉구_중앙시장_JG_0218,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1710_도봉구_중앙시장_JG_0218,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1710_도봉구_중앙시장_JG_0218,10,0.0,0.0,0.0,0,1,10,,
JG_20260522_1900_용산구_용산역_JG_0219,1,0.0,0.0,0.0,0,1,1,,
JG_20260522_1900_용산구_용산역_JG_0219,3,0.0,0.0,0.0,0,1,3,,
JG_20260522_1900_용산구_용산역_JG_0219,5,0.0,0.0,0.0,0,1,5,,
JG_20260522_1900_용산구_용산역_JG_0219,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_0900_도봉구_도봉산입구_JG_0220,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_0900_도봉구_도봉산입구_JG_0220,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_0900_도봉구_도봉산입구_JG_0220,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_0900_도봉구_도봉산입구_JG_0220,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_0950_도봉구_도봉산길_JG_0221,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_0950_도봉구_도봉산길_JG_0221,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_0950_도봉구_도봉산길_JG_0221,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_0950_도봉구_도봉산길_JG_0221,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_1100_은평구_연신내역_JG_0222,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1100_은평구_연신내역_JG_0222,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1100_은평구_연신내역_JG_0222,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1100_은평구_연신내역_JG_0222,10,0.1,1.0,0.33333333333333337,1,1,10,JG_0222,partial
JG_20260523_1140_은평구_연신내역_JG_0223,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1140_은평구_연신내역_JG_0223,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1140_은평구_연신내역_JG_0223,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1140_은평구_연신내역_JG_0223,10,0.1,1.0,0.33333333333333337,1,1,10,JG_0223,partial
JG_20260523_1500_서대문구_홍제역_JG_0225,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1500_서대문구_홍제역_JG_0225,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1500_서대문구_홍제역_JG_0225,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1500_서대문구_홍제역_JG_0225,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_1550_서대문구_홍제역_JG_0226,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1550_서대문구_홍제역_JG_0226,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1550_서대문구_홍제역_JG_0226,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1550_서대문구_홍제역_JG_0226,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_1800_마포구_상암_JG_0227,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1800_마포구_상암_JG_0227,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1800_마포구_상암_JG_0227,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1800_마포구_상암_JG_0227,10,0.0,0.0,0.0,0,1,10,,
JG_20260523_1810_마포구_홍대거리_JG_0228,1,0.0,0.0,0.0,0,1,1,,
JG_20260523_1810_마포구_홍대거리_JG_0228,3,0.0,0.0,0.0,0,1,3,,
JG_20260523_1810_마포구_홍대거리_JG_0228,5,0.0,0.0,0.0,0,1,5,,
JG_20260523_1810_마포구_홍대거리_JG_0228,10,0.0,0.0,0.0,0,1,10,,
JG_20260524_1400_광진구_어린이대공원_JG_0230,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1400_광진구_어린이대공원_JG_0230,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1400_광진구_어린이대공원_JG_0230,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1400_광진구_어린이대공원_JG_0230,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0230,exact
JG_20260524_1440_광진구_어린이대공원_JG_0231,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1440_광진구_어린이대공원_JG_0231,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1440_광진구_어린이대공원_JG_0231,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1440_광진구_어린이대공원_JG_0231,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0231,exact
JG_20260524_1500_광진구_재개발재건축현장_JG_0232,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1500_광진구_재개발재건축현장_JG_0232,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1500_광진구_재개발재건축현장_JG_0232,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1500_광진구_재개발재건축현장_JG_0232,10,0.0,0.0,0.0,0,1,10,,
JG_20260524_1530_강동구_천호공원_JG_0233,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1530_강동구_천호공원_JG_0233,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1530_강동구_천호공원_JG_0233,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1530_강동구_천호공원_JG_0233,10,0.0,0.0,0.0,0,1,10,,
JG_20260524_1640_강동구_재개발재건축현장_JG_0235,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1640_강동구_재개발재건축현장_JG_0235,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1640_강동구_재개발재건축현장_JG_0235,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1640_강동구_재개발재건축현장_JG_0235,10,0.0,0.0,0.0,0,1,10,,
JG_20260524_1740_송파구_재개발재건축현장_JG_0236,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1740_송파구_재개발재건축현장_JG_0236,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1740_송파구_재개발재건축현장_JG_0236,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1740_송파구_재개발재건축현장_JG_0236,10,0.0,0.0,0.0,0,1,10,,
JG_20260524_1800_강동구_성내전통시장_JG_0237,1,0.0,0.0,0.0,0,1,1,,
JG_20260524_1800_강동구_성내전통시장_JG_0237,3,0.0,0.0,0.0,0,1,3,,
JG_20260524_1800_강동구_성내전통시장_JG_0237,5,0.0,0.0,0.0,0,1,5,,
JG_20260524_1800_강동구_성내전통시장_JG_0237,10,0.1,1.0,0.3010299956639812,1,1,10,JG_0237,exact
JG_20260525_1000_강서구_마곡나루역_JG_0238,1,0.0,0.0,0.0,0,1,1,,
JG_20260525_1000_강서구_마곡나루역_JG_0238,3,0.0,0.0,0.0,0,1,3,,
JG_20260525_1000_강서구_마곡나루역_JG_0238,5,0.0,0.0,0.0,0,1,5,,
JG_20260525_1000_강서구_마곡나루역_JG_0238,10,0.0,0.0,0.0,0,1,10,,
JG_20260525_1050_강서구_서울식물원_JG_0239,1,1.0,1.0,1.0,1,1,1,JG_0239,exact
JG_20260525_1050_강서구_서울식물원_JG_0239,3,0.3333333333333333,1.0,1.0,1,1,3,JG_0239,exact
JG_20260525_1050_강서구_서울식물원_JG_0239,5,0.2,1.0,1.0,1,1,5,JG_0239,exact
JG_20260525_1050_강서구_서울식물원_JG_0239,10,0.1,1.0,1.0,1,1,10,JG_0239,exact
JG_20260525_1240_양천구_현대백화점목동점_JG_0240,1,0.0,0.0,0.0,0,1,1,,
JG_20260525_1240_양천구_현대백화점목동점_JG_0240,3,0.0,0.0,0.0,0,1,3,,
JG_20260525_1240_양천구_현대백화점목동점_JG_0240,5,0.0,0.0,0.0,0,1,5,,
JG_20260525_1240_양천구_현대백화점목동점_JG_0240,10,0.0,0.0,0.0,0,1,10,,
JG_20260525_1430_금천구_시티렉스앞_JG_0242,1,0.0,0.0,0.0,0,1,1,,
JG_20260525_1430_금천구_시티렉스앞_JG_0242,3,0.0,0.0,0.0,0,1,3,,
JG_20260525_1430_금천구_시티렉스앞_JG_0242,5,0.0,0.0,0.0,0,1,5,,
JG_20260525_1430_금천구_시티렉스앞_JG_0242,10,0.0,0.0,0.0,0,1,10,,
JG_20260525_1600_영등포구_영등포재개발재건축현장_JG_0243,1,0.0,0.0,0.0,0,1,1,,
JG_20260525_1600_영등포구_영등포재개발재건축현장_JG_0243,3,0.0,0.0,0.0,0,1,3,,
JG_20260525_1600_영등포구_영등포재개발재건축현장_JG_0243,5,0.0,0.0,0.0,0,1,5,,
JG_20260525_1600_영등포구_영등포재개발재건축현장_JG_0243,10,0.1,1.0,0.33333333333333337,1,1,10,JG_0243,partial
JG_20260525_1630_영등포구_타임스퀘어_JG_0244,1,0.0,0.0,0.0,0,1,1,,
JG_20260525_1630_영등포구_타임스퀘어_JG_0244,3,0.0,0.0,0.0,0,1,3,,
JG_20260525_1630_영등포구_타임스퀘어_JG_0244,5,0.0,0.0,0.0,0,1,5,,
JG_20260525_1630_영등포구_타임스퀘어_JG_0244,10,0.0,0.0,0.0,0,1,10,,
